position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
2,The frayed edges of willpower: Perceptions of stress impair self-regulatory performance,dVCR68sPJvwJ,AW Crescioni - 2012 - search.proquest.com,https://search.proquest.com/openview/f31d6b11ddb4d0a187a899289f10166d/1?pq-origsite=gscholar&cbl=18750,AW Crescioni,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
3,Generational Stereotype Activation: Understanding Self-Report Narcissism and Theoretical Moderators,FZ9mLX_s4jYJ,PM Werth - 2018 - search.proquest.com,https://search.proquest.com/openview/52061d2911b9eecbf11fafa59968dc35/1?pq-origsite=gscholar&cbl=18750,PM Werth,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
4,The Effects of Attention Regulation in a Meditative Task on Emotion Regulation,z1gafGVjW7UJ,A Cheshnovsky - 2009 - aranne5.bgu.ac.il,http://aranne5.bgu.ac.il/others/CheshnovskyAnat.pdf,A Cheshnovsky,,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
5,Relationship Between Autonomous Motivation and Ego-Depletion,88X8wEmkW88J,MA Heilman - 2016 - search.proquest.com,https://search.proquest.com/openview/724cc256c0a4b451a95a8d891c468491/1?pq-origsite=gscholar&cbl=18750,MA Heilman,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
6,7 The rocky road from attitudes to behaviors,PjvJ6xhsq70J,"AW Kruglanski, K Jasko, M Chernikova… - The Motivated Mind …, 2018 - books.google.com",https://books.google.com/books?hl=en&lr=&id=EHVUDwAAQBAJ&oi=fnd&pg=PA2008-IA35&dq=%22impression+management%22&ots=r0loCy9pzX&sig=A0d5bb58rK_s1Z5Q1A63vTv_0bk,"AW Kruglanski, K Jasko, M Chernikova…",2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
7,Pathological versus Healthy Narcissism and Facebook Use,f3BsRefs26MJ,JM Chavez - 2019 - search.proquest.com,https://search.proquest.com/openview/3d307d3f9b337329fe6c4ca9f126c92f/1?pq-origsite=gscholar&cbl=51922&diss=y,JM Chavez,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
8,An evolutionary perspective of poor self-control: Self-control deficits associated with social power displays and strategic kin altruism,ML0QQdPViN8J,J Mcintyre - 2015 - espace.library.uq.edu.au,https://espace.library.uq.edu.au/view/UQ:362789/s4139350_phd_submission.pdf?dsi_version=9baeab00dca40f76725f8382b0f9076e,J Mcintyre,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
9,"Experimental exposure to ideal-body media images: Restrained eaters' self-evaluation, mood and food intake",MHEwpZ1BO3IJ,JA Boyce - 2012 - ir.canterbury.ac.nz,http://ir.canterbury.ac.nz/handle/10092/7803,JA Boyce,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
10,自我控制的奖励模型与神经机制,y1NqgyG1us4J,"窦泽南， 方圆， 周伟， 乔志宏 - 心理科学进展, 2017 - journal.psych.ac.cn",http://journal.psych.ac.cn/xlkxjz/CN/10.3724/SP.J.1042.2017.00086,窦泽南， 方圆， 周伟， 乔志宏,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
11,When Envy Breeds Desire: Consequences of Uncontrolled Comparisons with Better-Off Others,CPK0xeIG8pAJ,J Crusius - 2009 - kups.ub.uni-koeln.de,https://kups.ub.uni-koeln.de/2945/,J Crusius,2009,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
12,"Impulsive and Strategic Abuse: Differentiation, Scale Development, and Examination on Their Different Outcomes",fHK1BBhrZHUJ,M Huai - 2021 - search.proquest.com,https://search.proquest.com/openview/eae0fbdf956e2bb3dd9f64ed1493f8b6/1?pq-origsite=gscholar&cbl=2026366&diss=y,M Huai,2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
13,The Structure of self-regulation and its psychological and physical health correlates in older adults,ZFuTuNnPTWwJ,"RG Reed, HL Combs, SC Segerstrom… - Collabra …, 2020 - online.ucpress.edu",https://online.ucpress.edu/collabra/article-abstract/6/1/23/113058,"RG Reed, HL Combs, SC Segerstrom…",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
14,"Ego depletion, working memory, and the executive function of the self",xKuiMnm_KT4J,BJ Schmeichel - 2005 - search.proquest.com,https://search.proquest.com/openview/72cefd0cc2061d9793281d387b8253cc/1?pq-origsite=gscholar&cbl=18750&diss=y,BJ Schmeichel,2005,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
15,The convict code revisited: An examination of prison culture and its association with violent misconduct and victimization,5WN1EH9r0gsJ,M Mitchell - 2018 - shsu-ir.tdl.org,https://shsu-ir.tdl.org/handle/20.500.11875/2405,M Mitchell,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
16,The effect of romantic jealousy on self-control: an examination of trait constructs and sex differences based on survey and experimental data,Hl1PV2wpkS4J,LA Nelson - 2014 - dc.etsu.edu,https://dc.etsu.edu/etd/2397/,LA Nelson,2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
17,The effects of self-construal priming on normative influence: Interdependence increases conformity to injunctive social norms,9ax1br5ukAAJ,RP Jacobson - 2010 - search.proquest.com,https://search.proquest.com/openview/9f51b86a9845c539c7d0edabecda92a8/1?pq-origsite=gscholar&cbl=18750,RP Jacobson,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
18,"Self-control, self-efficacy, and work ethic as potential factors in entitlement in adolescents",pXHuP35dYfsJ,JR Shalka - 2015 - search.proquest.com,https://search.proquest.com/openview/1d18f2714797282e0e491e69eb965023/1?pq-origsite=gscholar&cbl=18750,JR Shalka,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
19,The influence of regulatory mode on the use of limited self-regulatory resources and the experience of self-regulation,OZxkXMJuuUgJ,PE Weiland - 2007 - rave.ohiolink.edu,https://rave.ohiolink.edu/etdc/view?acc_num=toledo1197423473,PE Weiland,2007,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,19,impression management
0,Ego Depletion and Auditors' Judgment and Decision-Making Quality,M6AziUV8nsgJ,PJ Hurley - 2015 - search.proquest.com,https://search.proquest.com/openview/e0156163bd0eaaa994e257116094c913/1?pq-origsite=gscholar&cbl=18750,PJ Hurley,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
1,Examining Role of Self-Control Exertion in the Strength Model of Self-Control Using Modified Versions of the Sequential Task Paradigm,Jo5ZYw3k9SIJ,N Lee - 2018 - espace.curtin.edu.au,https://espace.curtin.edu.au/handle/20.500.11937/68325,N Lee,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
2,The effects of depleted self-regulation on skilled task Performance,Sp1pRx--u9UJ,D McEwan - 2012 - macsphere.mcmaster.ca,https://macsphere.mcmaster.ca/handle/11375/11967,D McEwan,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
3,An empirical test of the dimensionality of self-control,cM7mpG5bexwJ,CA Tunze - 2012 - search.proquest.com,https://search.proquest.com/openview/b3bb3305acc3f41e4f3da991a1957340/1?pq-origsite=gscholar&cbl=18750,CA Tunze,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
4,Depletion today keeps the apple away: Effects of workplace resource processes on daily health behavior and recovery,FHU1Me7qHjsJ,CA LeNoble - 2016 - search.proquest.com,https://search.proquest.com/openview/2591251906fba2bb4e603aba19937c93/1?pq-origsite=gscholar&cbl=18750,CA LeNoble,2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
5,"Self-regulation in young people and their parents in context of personality traits, self-esteem and self-efficacy: a two-generation study",CkM_XAJtaJ0J,MS Kovářová - is.muni.cz,https://is.muni.cz/th/o3yef/Diploma_thesis_Silvie_Kovarova_crjbk.pdf,MS Kovářová,,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
6,An investigation of the effects of energy conservation and motivation on self-regulation strength depletion,csMMC44ebwcJ,JD Graham - 2011 - macsphere.mcmaster.ca,https://macsphere.mcmaster.ca/handle/11375/11351,JD Graham,2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
7,The Effects of Interpersonal Emotion Regulation During Conflict on Partner-directed State Aggression,T6PkPqwZGwwJ,KDM Lee - 2020 - search.proquest.com,https://search.proquest.com/openview/93b603b480b0fd773fa5ce4f3d4e9fd5/1?pq-origsite=gscholar&cbl=51922&diss=y,KDM Lee,2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
8,A retrospective study of child and adolescent risk factors and their relation to the Dark Triad core personality traits,EB4ahasho4sJ,R Stead - 2012 - search.proquest.com,https://search.proquest.com/openview/1fe84dd12275f746502249984e6fbfc2/1?pq-origsite=gscholar&cbl=18750,R Stead,2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
9,Effects of achievement goals on self-control,pyHUKqzgHzAJ,"M Lee, M Bong, S Kim - Contemporary Educational Psychology, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0361476X2100059X,"M Lee, M Bong, S Kim",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
10,"Attention, self-control, and depletion: Using semantc priming to clarify the picture",HAhLVuTXEtoJ,MJ Cahill - 2011 - search.proquest.com,https://search.proquest.com/openview/f2367dc1d5fdef57702b2439c60d952b/1?pq-origsite=gscholar&cbl=18750,MJ Cahill,2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
11,When guidelines become demands: Highly restrictive standards promote self-regulatory failure,07T-SLV6414J,SG Buzinski - 2011 - search.proquest.com,https://search.proquest.com/openview/3eea2e264381ba5e96b837bdc2c5f0ed/1?pq-origsite=gscholar&cbl=18750,SG Buzinski,2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
12,How Internet Use Influences Mental Wellness,3eMC5gFyfnoJ,M Ai - 2013 - s-space.snu.ac.kr,https://s-space.snu.ac.kr/handle/10371/120401,M Ai,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
13,An Integrated Framework for Antecedents and Consequences of Abusive Supervision; Test of Multilevel Model,KbMvkFdxQyYJ,N Fatima - 2018 - cust.edu.pk,https://cust.edu.pk/static/uploads/2019/01/PhD-Thesis-Noureen-Fatima.pdf,N Fatima,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
14,A series of meta-analytic tests of the depletion effect,RWuTjHSLT3gJ,EC Carter - 2013 - search.proquest.com,https://search.proquest.com/openview/97a4849dd230a7a7ec42c12785b80461/1?pq-origsite=gscholar&cbl=18750,EC Carter,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
15,Effect of social identity salience on healthy eating intentions and behaviour,ZhXs9AdgHI0J,KJ Banas - 2015 - era.ed.ac.uk,https://era.ed.ac.uk/handle/1842/15891,KJ Banas,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
16,An Appraisal Model of Criminal Decision Making,7R6qo2V_KMIJ,AC Murmann - 2021 - bonndoc.ulb.uni-bonn.de,https://bonndoc.ulb.uni-bonn.de/xmlui/handle/20.500.11811/8929,AC Murmann,2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
17,Procrastination as self-regulatory failure: Habitual avoidance and inhibitory control moderate the intention-behaviour relation for unpleasant tasks,oec3O1aqWIQJ,J Paulitzki - 2010 - uwspace.uwaterloo.ca,https://uwspace.uwaterloo.ca/handle/10012/5374,J Paulitzki,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
18,"Stopping Yourself from Cheating: The Role of Self-Regulation, Norms, and Identification in Infidelity",fEwMG3CKBI0J,P Fernandez - 2017 - search.proquest.com,https://search.proquest.com/openview/5ffacd63b7fbcff816620ac43a9bad34/1?pq-origsite=gscholar&cbl=18750,P Fernandez,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
19,How Does AA's 12 Steps and Membership of the Fellowship of Alcoholics Anonymous Work for Addressing Drinking Problems?,7fPnpX_r0Q8J,J Irving - 2015 - search.proquest.com,https://search.proquest.com/openview/6ff2783bcf8797490a344e9246a50b6b/1?pq-origsite=gscholar&cbl=51922,J Irving,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,20,impression management
0,Self-regulation and forgiveness for interpersonal offenses,spAZZ8FdYyEJ,LP Adams - 2010 - search.proquest.com,https://search.proquest.com/openview/da9fb73995c8e55c0c00950250098305/1?pq-origsite=gscholar&cbl=18750,LP Adams,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,21,impression management
1,Fear-Induced Self-Control Depletion,iRQnHTTF2fEJ,I Melny - 2013 - mediatum.ub.tum.de,https://mediatum.ub.tum.de/1164713,I Melny,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,21,impression management
