"source","Doctype","Article.Title","Authors","Journal.Book","Year","search_string","DOI","URL","Title_cleaned"
"Scopus","Journal Article","Healthy Taste of High Status: Signaling Status at Restaurants","Shin J., Mattila A.S.","Cornell Hospitality Quarterly","2020","impression management","10.1177/1938965519877807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074009659&doi=10.1177%2f1938965519877807&partnerID=40&md5=6ad93bbf6e8a21b5b8141e6ff6c4dd09","healthytasteofhighstatussignalingstatusatrestaurants"
"Scopus","Journal Article","Sharenting: Internet addiction, self-control and online photos of underage children","Hinojo-Lucena F.J., Aznar-D�az I., C�ceres-Reche M.P., Trujillo-Torres J.M., Romero-Rodr�guez J.M.","Comunicar","2020","impression management","10.3916/C64-2020-09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086397568&doi=10.3916%2fC64-2020-09&partnerID=40&md5=9420ccc67791c2789ed7daad20c06a8a","sharentinginternetaddictionselfcontrolandonlinephotosofunderagechildren"
"Scopus","Book Chapter","The onlife in emerging adulthood: Experimentation, exploration, and change in the digital era","Benvenuti M., Giovagnoli S., Keep M., Mazzoni E., Selleri P.","Recent Advances in Digital Media Impacts on Identity, Sexuality, and Relationships","2019","impression management","10.4018/978-1-7998-1063-6.ch013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125432696&doi=10.4018%2f978-1-7998-1063-6.ch013&partnerID=40&md5=339f31f1b66ad2977bb1faedfe72cb9c","theonlifeinemergingadulthoodexperimentationexplorationandchangeinthedigitalera"
"Scopus","Book","Personal debt in Europe: The EU financial market and consumer insolvency","Ferretti F., Vandone D.","Personal Debt in Europe: The EU Financial Market and Consumer Insolvency","2019","impression management","10.1017/9781108615358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079438836&doi=10.1017%2f9781108615358&partnerID=40&md5=121dfaf171ac03363369d6baa0fbb888","personaldebtineuropetheeufinancialmarketandconsumerinsolvency"
"Scopus","Journal Article","The self-regulatory power of environmental lighting: The effect of illuminance and correlated color temperature","Kang S.Y., Youn N., Yoon H.C.","Journal of Environmental Psychology","2019","impression management","10.1016/j.jenvp.2019.02.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061833114&doi=10.1016%2fj.jenvp.2019.02.006&partnerID=40&md5=12b9690cf0fe3bc0433c3a6dd9c4fdf2","theselfregulatorypowerofenvironmentallightingtheeffectofilluminanceandcorrelatedcolortemperature"
"Scopus","Journal Article","The misattributing personality: The relationship between priming in the affect misattribution procedure, need for closure, and body awareness","Ecker Y., Bar-Anan Y.","Social Cognition","2019","impression management","10.1521/soco.2019.37.5.499","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075528393&doi=10.1521%2fsoco.2019.37.5.499&partnerID=40&md5=244fa6e782ed40798aaa166fe8012384","themisattributingpersonalitytherelationshipbetweenprimingintheaffectmisattributionprocedureneedforclosureandbodyawareness"
"Scopus","Journal Article","Why is trait scepticism not consistently reflected in state scepticism? An exploratory study into the role of aesthetic engagement","Khan M.J., Harding N.","Accounting and Finance","2019","impression management","10.1111/acfi.12522","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070263237&doi=10.1111%2facfi.12522&partnerID=40&md5=e36ca01f2c172871ba8047e396bb6df5","whyistraitscepticismnotconsistentlyreflectedinstatescepticismanexploratorystudyintotheroleofaestheticengagement"
"Scopus","Journal Article","Eating healthy to impress: How conspicuous consumption, perceived self-control motivation, and descriptive normative influence determine functional food choices","Barauskaite D., Gineikiene J., Fennis B.M., Auruskeviciene V., Yamaguchi M., Kondo N.","Appetite","2018","impression management","10.1016/j.appet.2018.08.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052932209&doi=10.1016%2fj.appet.2018.08.015&partnerID=40&md5=5254a0c3c84a88239699d237007abb4a","eatinghealthytoimpresshowconspicuousconsumptionperceivedselfcontrolmotivationanddescriptivenormativeinfluencedeterminefunctionalfoodchoices"
"Scopus","Journal Article","The potential of dance: Reducing fashion consumption through movement therapy","Thornquist C.","Journal of Cleaner Production","2018","impression management","10.1016/j.jclepro.2018.02.238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043587268&doi=10.1016%2fj.jclepro.2018.02.238&partnerID=40&md5=a27e3ced7ae47dd46b64e9d5b6d353a7","thepotentialofdancereducingfashionconsumptionthroughmovementtherapy"
"Scopus","Journal Article","Self-regulation facilitates meaning in life","Van Tongeren D.R., DeWall C.N., Green J.D., Cairo A.H., Davis D.E., Hook J.N.","Review of General Psychology","2018","impression management","10.1037/gpr0000121","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027967814&doi=10.1037%2fgpr0000121&partnerID=40&md5=6eba0f60838547f2c31b7e03e1a0ccfc","selfregulationfacilitatesmeaninginlife"
"Scopus","Journal Article","Mindless resistance to persuasion: Low self-control fosters the use of resistance-promoting heuristics","Janssen L., Fennis B.M.","Journal of Consumer Behaviour","2017","impression management","10.1002/cb.1646","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015230881&doi=10.1002%2fcb.1646&partnerID=40&md5=d91827d382945841dc95eba908e5e1b1","mindlessresistancetopersuasionlowselfcontrolfosterstheuseofresistancepromotingheuristics"
"Scopus","Journal Article","The Influence of Agreeableness and Ego Depletion on Emotional Responding","Finley A.J., Crowell A.L., Harmon-Jones E., Schmeichel B.J.","Journal of Personality","2017","impression management","10.1111/jopy.12267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994655400&doi=10.1111%2fjopy.12267&partnerID=40&md5=7dc9171db908efec8644eee6cd71c9f1","theinfluenceofagreeablenessandegodepletiononemotionalresponding"
"Scopus","Book","Experiments with people: Revelations from social psychology: Second edition","Frey K.P., Gregg A.P.","Experiments With People: Revelations From Social Psychology: Second Edition","2017","impression management","10.4324/9781315101347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042260015&doi=10.4324%2f9781315101347&partnerID=40&md5=ac732afa9db88d4c9e63bb6f58ca069b","experimentswithpeoplerevelationsfromsocialpsychologysecondedition"
"Scopus","Journal Article","Inflammation, Self-Regulation, and Health: An Immunologic Model of Self-Regulatory Failure","Shields G.S., Moons W.G., Slavich G.M.","Perspectives on Psychological Science","2017","impression management","10.1177/1745691616689091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025137685&doi=10.1177%2f1745691616689091&partnerID=40&md5=bdf33ed0caea48991b0496f1dab5757f","inflammationselfregulationandhealthanimmunologicmodelofselfregulatoryfailure"
"Scopus","Journal Article","The rested relationship: Sleep benefits marital evaluations","Maranges H.M., McNulty J.K.","Journal of Family Psychology","2017","impression management","10.1037/fam0000225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977142694&doi=10.1037%2ffam0000225&partnerID=40&md5=593cf4258fd442d86fd7a0165d7011f7","therestedrelationshipsleepbenefitsmaritalevaluations"
"Scopus","Journal Article","Pragmatic prospection emphasizes utility of predicting rather than mere predictability","Baumeister R.F., Clark C.J., Kim J.","Behavioral and Brain Sciences","2017","impression management","10.1017/S0140525X16000984","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040717578&doi=10.1017%2fS0140525X16000984&partnerID=40&md5=463f4ba8547b190115cb8bb1fc4ba722","pragmaticprospectionemphasizesutilityofpredictingratherthanmerepredictability"
"Scopus","Journal Article","The Logic of Climate and Culture: Evolutionary and Psychological Aspects of CLASH","Van Lange P.A.M., Rinderu M.I., Bushman B.J.","Behavioral and Brain Sciences","2017","impression management","10.1017/S0140525X16001564","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019161439&doi=10.1017%2fS0140525X16001564&partnerID=40&md5=2641682d10d6c4e83f6222941bb2d572","thelogicofclimateandcultureevolutionaryandpsychologicalaspectsofclash"
"Scopus","Journal Article","Aggression and violence around the world: A model of CLimate, Aggression, and Self-control in Humans (CLASH)","Van Lange P.A.M., Rinderu M.I., Bushman B.J.","Behavioral and Brain Sciences","2017","impression management","10.1017/S0140525X16000406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969760770&doi=10.1017%2fS0140525X16000406&partnerID=40&md5=6dc41219ef090abf35da77b6c588a5bb","aggressionandviolencearoundtheworldamodelofclimateaggressionandselfcontrolinhumansclash"
"Scopus","Journal Article","A theory of crime resistance and susceptibility","Agnew R.","Criminology","2016","impression management","10.1111/1745-9125.12104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963652781&doi=10.1111%2f1745-9125.12104&partnerID=40&md5=af3ce70a1f9c94bca8561c8c1516a30d","atheoryofcrimeresistanceandsusceptibility"
"Scopus","Journal Article","Shopping experiences in visually complex environments: a self-regulation account","Orth U.R., Wirtz J., McKinney A.","Journal of Service Management","2016","impression management","10.1108/JOSM-10-2014-0268","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963858053&doi=10.1108%2fJOSM-10-2014-0268&partnerID=40&md5=e64d8e42da41f5e4d2d9876e2d33e728","shoppingexperiencesinvisuallycomplexenvironmentsaselfregulationaccount"
"Scopus","Journal Article","In Search of a Human Self-Regulation System","Kelley W.M., Wagner D.D., Heatherton T.F.","Annual Review of Neuroscience","2015","impression management","10.1146/annurev-neuro-071013-014243","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937410312&doi=10.1146%2fannurev-neuro-071013-014243&partnerID=40&md5=cad24b0870be8831985216319c74afad","insearchofahumanselfregulationsystem"
"Scopus","Journal Article","Turning molehills into mountains: Sleepiness increases workplace interpretive bias","Barber L.K., Budnick C.J.","Journal of Organizational Behavior","2015","impression management","10.1002/job.1992","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927798009&doi=10.1002%2fjob.1992&partnerID=40&md5=bfa97c62467d690e5411500e3f8d7aa1","turningmolehillsintomountainssleepinessincreasesworkplaceinterpretivebias"
"Scopus","Journal Article","Ego depletion: Applications and implications for auditing research","Hurley P.J.","Journal of Accounting Literature","2015","impression management","10.1016/j.acclit.2015.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949036000&doi=10.1016%2fj.acclit.2015.10.001&partnerID=40&md5=bb9c477527755520f8888452117b01cf","egodepletionapplicationsandimplicationsforauditingresearch"
"Scopus","Book Chapter","Related constructs and measures from beyond the field of ethics","Garrett L.E., Klemme A.K., Wilkins A.L.","Research Companion to Ethical Behavior in Organizations: Constructs and Measures","2014","impression management","10.4337/9781782547471.00014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080893342&doi=10.4337%2f9781782547471.00014&partnerID=40&md5=9e3afc36cdfd235069c6d92402505975","relatedconstructsandmeasuresfrombeyondthefieldofethics"
"Scopus","Journal Article","Cooperation,trust,and antagonism:How public goods are promoted","Parks C.D., Joireman J., Van Lange P.A.M.","Psychological Science in the Public Interest, Supplement","2013","impression management","10.1177/1529100612474436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890197983&doi=10.1177%2f1529100612474436&partnerID=40&md5=00f65dcfafc8f9772c95d8093b383756","cooperationtrustandantagonismhowpublicgoodsarepromoted"
"Scopus","Journal Article","Self-control strategies with high levels of perceived stress and exercise-related barriers: An explanation for the sport activities of police officers [Selbstkontrollstrategien bei hohem wahrgenommenem Stress und hohen Bewegungsbarrieren: Bedeutung f�r die Erkl�rung sportlicher Aktivit�t bei Polizeiangestellten]","Gerber M., Fuchs R., P�hse U.","Zeitschrift fur Sportpsychologie","2013","impression management","10.1026/1612-5010/a000098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886696707&doi=10.1026%2f1612-5010%2fa000098&partnerID=40&md5=ba671e304a5495352e815e7e440c7e09","selfcontrolstrategieswithhighlevelsofperceivedstressandexerciserelatedbarriersanexplanationforthesportactivitiesofpoliceofficersselbstkontrollstrategienbeihohemwahrgenommenemstressundhohenbewegungsbarrierenbedeutungfrdieerklrungsportlicheraktivittbeipolizeiangestellten"
"Scopus","Book","Simple Heuristics in a Social World","Hertwig R., Hoffrage U.","Simple Heuristics in a Social World","2013","impression management","10.1093/acprof:oso/9780195388435.001.0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921687056&doi=10.1093%2facprof%3aoso%2f9780195388435.001.0001&partnerID=40&md5=e0abbbb03fe227f44fb0612b303e97b7","simpleheuristicsinasocialworld"
